account_id,customer_id,account_type,open_date,status
3801,4581,Savings,1996-06-20,Active
72,85,Current,1996-06-20,Active
10361,12750,Savings,1996-06-21,Active
587,705,Savings,1996-06-21,Active
1097,1316,Savings,1996-06-22,Active
3206,3877,Savings,1996-06-22,Active
3696,4457,Savings,1996-06-22,Active
2387,2882,Savings,1996-06-22,Active
3585,4326,Savings,1996-06-23,Active
2706,3265,Savings,1996-06-23,Active
2773,3348,Savings,1996-06-23,Active
1781,2158,Savings,1996-06-23,Active
962,1159,Savings,1996-06-24,Active
2395,2892,Savings,1996-06-24,Active
3227,3903,Savings,1996-06-24,Active
2295,2778,Savings,1996-06-25,Active
9631,11855,Savings,1996-06-25,Active
140,168,Savings,1996-06-25,Active
788,942,Savings,1996-06-25,Active
2040,2476,Savings,1996-06-25,Active
1029,1236,Savings,1996-06-25,Active
3318,4011,Savings,1996-06-25,Active
2420,2923,Savings,1996-06-25,Active
3432,4149,Savings,1996-06-25,Active
6688,8076,Savings,1996-06-25,Active
3899,4701,Savings,1996-06-25,Active
1275,1539,Savings,1996-06-26,Active
1087,1305,Savings,1996-06-26,Active
1396,1690,Savings,1996-06-26,Active
3573,4311,Savings,1996-06-27,Active
3149,3808,Savings,1996-06-27,Active
1007,1211,Savings,1996-06-28,Active
4379,5277,Savings,1996-06-28,Active
2950,3564,Savings,1996-06-28,Active
3793,4573,Savings,1996-06-28,Active
3588,4330,Savings,1996-06-28,Active
878,1057,Savings,1996-06-29,Active
3864,4658,Savings,1996-07-01,Active
1266,1528,Savings,1996-07-01,Active
3089,3737,Current,1996-07-02,Active
7181,8667,Fixed Deposit,1996-07-02,Active
1241,1497,Savings,1996-07-02,Active
1004,1208,Savings,1996-07-02,Active
2344,2832,Savings,1996-07-02,Active
2530,3054,Savings,1996-07-02,Active
170,206,Savings,1996-07-02,Active
2319,2806,Savings,1996-07-02,Active
7033,8489,Savings,1996-07-03,Active
88,105,Savings,1996-07-03,Active
1480,1793,Current,1996-07-03,Active
2526,3048,Savings,1996-07-04,Active
2604,3142,Savings,1996-07-04,Active
5269,6366,Savings,1996-07-04,Active
3563,4300,Savings,1996-07-04,Active
3550,4284,Savings,1996-07-04,Active
1903,2312,Savings,1996-07-05,Active
3153,3813,Savings,1996-07-05,Active
265,319,Savings,1996-07-05,Active
2812,3396,Savings,1996-07-05,Active
1609,1951,Savings,1996-07-05,Active
2737,3304,Savings,1996-07-06,Active
7101,8571,Savings,1996-07-06,Active
313,381,Savings,1996-07-06,Active
2593,3129,Savings,1996-07-06,Active
1232,1487,Savings,1996-07-06,Active
2108,2552,Savings,1996-07-06,Active
3694,4455,Savings,1996-07-06,Active
1289,1559,Savings,1996-07-07,Active
2445,2952,Savings,1996-07-07,Active
7733,9569,Current,1996-07-08,Active
1758,2130,Savings,1996-07-08,Active
9859,12133,Savings,1996-07-08,Active
10711,13172,Savings,1996-07-08,Active
725,870,Savings,1996-07-08,Active
1739,2110,Savings,1996-07-08,Active
10202,12547,Savings,1996-07-08,Active
506,608,Savings,1996-07-08,Active
955,1151,Savings,1996-07-08,Active
932,1122,Savings,1996-07-08,Active
413,499,Savings,1996-07-09,Active
3334,4031,Savings,1996-07-09,Active
2625,3167,Current,1996-07-09,Active
2147,2597,Savings,1996-07-10,Active
984,1186,Savings,1996-07-10,Active
3848,4639,Savings,1996-07-10,Active
2825,3415,Savings,1996-07-10,Active
5602,6764,Fixed Deposit,1996-07-10,Active
1094,1312,Savings,1996-07-10,Active
690,827,Savings,1996-07-11,Active
2945,3556,Savings,1996-07-11,Active
573,688,Current,1996-07-11,Active
2131,2577,Savings,1996-07-11,Active
2821,3410,Savings,1996-07-12,Active
2112,2556,Savings,1996-07-12,Active
2506,3026,Fixed Deposit,1996-07-12,Active
1078,1293,Savings,1996-07-12,Active
1895,2300,Savings,1996-07-12,Active
2961,3575,Savings,1996-07-12,Active
3426,4141,Current,1996-07-13,Active
3204,3874,Savings,1996-07-13,Active
2887,3489,Savings,1996-07-13,Active
2468,2979,Savings,1996-07-13,Active
3350,4051,Savings,1996-07-13,Active
858,1034,Savings,1996-07-13,Active
2359,2851,Savings,1996-07-14,Active
3726,4494,Savings,1996-07-14,Active
584,702,Savings,1996-07-14,Active
392,473,Savings,1996-07-14,Active
869,1047,Savings,1996-07-15,Active
526,632,Savings,1996-07-16,Active
571,685,Savings,1996-07-16,Active
3946,4760,Savings,1996-07-16,Active
2573,3104,Savings,1996-07-16,Active
593,711,Savings,1996-07-16,Active
4086,4923,Savings,1996-07-17,Active
6461,7796,Savings,1996-07-17,Active
110,132,Savings,1996-07-17,Active
9138,11250,Savings,1996-07-18,Active
5837,7065,Savings,1996-07-18,Active
971,1170,Savings,1996-07-18,Active
81,96,Savings,1996-07-18,Active
4537,5472,Current,1996-07-18,Active
2266,2743,Savings,1996-07-19,Active
137,164,Savings,1996-07-19,Active
3562,4299,Savings,1996-07-19,Active
1893,2297,Savings,1996-07-20,Active
2882,3484,Savings,1996-07-20,Active
5250,6342,Current,1996-07-20,Active
7674,9505,Savings,1996-07-21,Active
11123,13673,Savings,1996-07-21,Active
1765,2139,Savings,1996-07-21,Active
847,1021,Savings,1996-07-21,Active
4618,5565,Savings,1996-07-21,Active
3543,4276,Savings,1996-07-21,Active
1471,1783,Savings,1996-07-21,Active
3472,4196,Savings,1996-07-21,Active
2407,2908,Savings,1996-07-21,Active
378,458,Savings,1996-07-22,Active
1188,1432,Savings,1996-07-22,Active
2652,3199,Savings,1996-07-22,Active
3526,4257,Savings,1996-07-22,Active
113,136,Savings,1996-07-22,Active
3733,4504,Savings,1996-07-22,Active
683,819,Savings,1996-07-22,Active
3494,4222,Savings,1996-07-22,Active
3518,4248,Savings,1996-07-22,Active
4320,5203,Savings,1996-07-23,Active
6495,7843,Savings,1996-07-23,Active
3511,4239,Savings,1996-07-23,Active
303,370,Savings,1996-07-25,Active
3932,4741,Savings,1996-07-25,Active
2717,3281,Savings,1996-07-25,Active
2983,3603,Savings,1996-07-25,Active
1490,1806,Savings,1996-07-25,Active
3443,4164,Savings,1996-07-26,Active
11027,13556,Current,1996-07-26,Active
3491,4219,Savings,1996-07-27,Active
6453,7787,Savings,1996-07-27,Active
7907,9775,Savings,1996-07-27,Active
2291,2773,Savings,1996-07-27,Active
1900,2308,Savings,1996-07-27,Active
4389,5287,Savings,1996-07-28,Active
3192,3858,Savings,1996-07-28,Active
836,1006,Savings,1996-07-28,Active
3880,4677,Savings,1996-07-28,Active
7424,9202,Savings,1996-07-28,Active
1187,1431,Savings,1996-07-28,Active
25,31,Savings,1996-07-28,Active
10954,13468,Savings,1996-07-29,Active
1571,1904,Savings,1996-07-29,Active
1160,1396,Current,1996-07-29,Active
1985,2412,Savings,1996-07-29,Active
3359,4061,Savings,1996-07-30,Active
9646,11874,Current,1996-07-30,Active
1906,2316,Savings,1996-08-01,Active
194,235,Savings,1996-08-01,Active
371,451,Savings,1996-08-02,Active
9159,11274,Savings,1996-08-02,Active
3040,3674,Savings,1996-08-03,Active
4071,4906,Savings,1996-08-03,Active
2278,2758,Savings,1996-08-03,Active
2350,2841,Savings,1996-08-04,Active
4438,5353,Savings,1996-08-04,Active
2004,2434,Savings,1996-08-04,Active
2101,2545,Savings,1996-08-04,Active
3397,4107,Savings,1996-08-04,Active
1267,1529,Savings,1996-08-05,Active
2102,2546,Savings,1996-08-05,Active
1654,2005,Savings,1996-08-05,Active
2383,2878,Savings,1996-08-05,Active
2134,2581,Savings,1996-08-06,Active
1738,2109,Savings,1996-08-06,Active
1576,1909,Current,1996-08-06,Active
3614,4360,Savings,1996-08-07,Active
2066,2505,Savings,1996-08-07,Active
2117,2561,Savings,1996-08-07,Active
436,524,Savings,1996-08-07,Active
2329,2817,Savings,1996-08-07,Active
4442,5358,Savings,1996-08-08,Active
1325,1603,Savings,1996-08-08,Active
715,857,Savings,1996-08-08,Active
9491,11683,Current,1996-08-08,Active
2917,3524,Savings,1996-08-08,Active
503,605,Savings,1996-08-08,Active
2794,3375,Savings,1996-08-08,Active
2191,2653,Savings,1996-08-08,Active
2947,3559,Savings,1996-08-09,Active
2086,2529,Current,1996-08-09,Active
3020,3648,Savings,1996-08-09,Active
1211,1462,Savings,1996-08-09,Active
2724,3290,Savings,1996-08-09,Active
963,1161,Savings,1996-08-09,Active
3749,4522,Savings,1996-08-10,Active
1223,1476,Savings,1996-08-10,Active
613,737,Fixed Deposit,1996-08-10,Active
2149,2600,Savings,1996-08-11,Active
416,502,Savings,1996-08-11,Active
1501,1820,Savings,1996-08-11,Active
2114,2558,Savings,1996-08-11,Active
176,215,Current,1996-08-12,Active
3066,3707,Savings,1996-08-12,Active
911,1098,Savings,1996-08-12,Active
779,931,Savings,1996-08-13,Active
916,1103,Savings,1996-08-13,Active
271,328,Savings,1996-08-13,Active
2439,2945,Savings,1996-08-13,Active
2210,2675,Savings,1996-08-13,Active
1885,2287,Savings,1996-08-13,Active
447,538,Savings,1996-08-14,Active
3549,4283,Savings,1996-08-14,Active
1563,1895,Savings,1996-08-14,Active
753,903,Savings,1996-08-14,Active
2764,3337,Savings,1996-08-15,Active
2973,3590,Savings,1996-08-15,Active
2209,2673,Savings,1996-08-15,Active
2013,2445,Savings,1996-08-15,Active
1935,2351,Savings,1996-08-15,Active
382,462,Savings,1996-08-16,Active
42,50,Savings,1996-08-16,Active
945,1140,Savings,1996-08-16,Active
8038,9929,Savings,1996-08-17,Active
967,1165,Savings,1996-08-17,Active
3741,4514,Savings,1996-08-18,Active
3311,4003,Savings,1996-08-18,Active
656,787,Savings,1996-08-18,Active
1667,2022,Savings,1996-08-18,Active
3789,4569,Savings,1996-08-18,Active
7637,9457,Savings,1996-08-19,Active
4010,4833,Savings,1996-08-19,Active
4144,4993,Savings,1996-08-19,Active
3347,4048,Savings,1996-08-19,Active
2976,3594,Savings,1996-08-19,Active
4480,5404,Savings,1996-08-19,Active
4969,6001,Current,1996-08-19,Active
1274,1537,Current,1996-08-19,Active
7099,8568,Savings,1996-08-20,Active
166,201,Savings,1996-08-20,Active
1367,1655,Savings,1996-08-20,Active
2795,3376,Savings,1996-08-20,Active
2034,2469,Savings,1996-08-21,Active
2622,3163,Savings,1996-08-21,Active
10562,12991,Savings,1996-08-21,Active
1593,1931,Savings,1996-08-22,Active
3004,3628,Savings,1996-08-22,Active
617,741,Savings,1996-08-23,Active
2746,3314,Savings,1996-08-23,Active
3427,4142,Savings,1996-08-23,Active
58,67,Savings,1996-08-23,Active
918,1107,Savings,1996-08-23,Active
324,396,Savings,1996-08-23,Active
9826,12092,Savings,1996-08-23,Active
2094,2537,Savings,1996-08-23,Active
20,26,Savings,1996-08-24,Active
2930,3538,Savings,1996-08-24,Active
182,222,Savings,1996-08-24,Active
1517,1839,Savings,1996-08-24,Active
4186,5046,Savings,1996-08-25,Active
3467,4190,Savings,1996-08-25,Active
1350,1637,Current,1996-08-25,Active
10220,12568,Savings,1996-08-26,Active
2792,3372,Savings,1996-08-26,Active
1504,1823,Savings,1996-08-26,Active
3161,3822,Savings,1996-08-26,Active
987,1190,Savings,1996-08-27,Active
2360,2852,Savings,1996-08-27,Active
399,483,Savings,1996-08-27,Active
637,764,Savings,1996-08-27,Active
3353,4055,Savings,1996-08-27,Active
4588,5530,Savings,1996-08-27,Active
10,13,Savings,1996-08-28,Active
2113,2557,Savings,1996-08-28,Active
2677,3232,Savings,1996-08-28,Active
6062,7325,Savings,1996-08-28,Active
2065,2504,Savings,1996-08-28,Active
1894,2299,Savings,1996-08-29,Active
1117,1340,Savings,1996-08-29,Active
833,1003,Savings,1996-08-29,Active
3155,3815,Savings,1996-08-29,Active
242,293,Savings,1996-08-29,Active
812,975,Savings,1996-08-30,Active
3774,4550,Savings,1996-08-30,Active
3272,3961,Savings,1996-08-30,Active
7990,9872,Savings,1996-08-30,Active
7262,8764,Savings,1996-08-30,Active
3504,4232,Savings,1996-08-30,Active
2347,2836,Savings,1996-08-30,Active
269,325,Savings,1996-08-30,Active
1258,1518,Savings,1996-09-01,Active
3418,4132,Fixed Deposit,1996-09-02,Active
871,1049,Savings,1996-09-02,Active
2953,3567,Savings,1996-09-02,Active
3126,3781,Savings,1996-09-03,Active
1293,1564,Savings,1996-09-03,Active
406,491,Savings,1996-09-03,Active
4456,5376,Savings,1996-09-03,Active
174,212,Savings,1996-09-04,Active
694,832,Savings,1996-09-04,Active
2885,3487,Savings,1996-09-04,Active
2872,3471,Savings,1996-09-04,Active
920,1109,Savings,1996-09-05,Active
1525,1849,Savings,1996-09-05,Active
1997,2426,Savings,1996-09-05,Active
1679,2039,Savings,1996-09-05,Active
7082,8548,Savings,1996-09-06,Active
1910,2320,Savings,1996-09-06,Active
5362,6473,Current,1996-09-06,Active
1408,1707,Savings,1996-09-07,Active
125,150,Fixed Deposit,1996-09-07,Active
2655,3203,Savings,1996-09-07,Active
2314,2800,Savings,1996-09-07,Active
297,361,Savings,1996-09-08,Active
2914,3521,Savings,1996-09-08,Active
4405,5308,Savings,1996-09-08,Active
2084,2527,Savings,1996-09-08,Active
2045,2482,Savings,1996-09-09,Active
2058,2497,Savings,1996-09-09,Active
1190,1435,Savings,1996-09-09,Active
1067,1280,Savings,1996-09-10,Active
2629,3173,Savings,1996-09-10,Active
1774,2150,Savings,1996-09-10,Active
2156,2609,Savings,1996-09-11,Active
2349,2839,Savings,1996-09-11,Active
2614,3155,Savings,1996-09-11,Active
339,414,Current,1996-09-11,Active
2164,2619,Savings,1996-09-12,Active
3508,4236,Savings,1996-09-12,Active
164,198,Savings,1996-09-13,Active
1799,2179,Savings,1996-09-13,Active
1600,1939,Savings,1996-09-13,Active
3044,3679,Savings,1996-09-14,Active
3499,4227,Savings,1996-09-14,Active
1474,1786,Savings,1996-09-14,Active
2026,2461,Savings,1996-09-14,Active
1556,1887,Savings,1996-09-15,Active
6075,7339,Savings,1996-09-15,Active
1066,1279,Current,1996-09-15,Active
2275,2755,Savings,1996-09-16,Active
5305,6408,Savings,1996-09-16,Active
1329,1608,Savings,1996-09-16,Active
3098,3747,Savings,1996-09-16,Active
4349,5240,Savings,1996-09-16,Active
2990,3611,Savings,1996-09-16,Active
3800,4580,Savings,1996-09-16,Active
3191,3857,Savings,1996-09-17,Active
2076,2517,Savings,1996-09-17,Active
1002,1206,Savings,1996-09-17,Active
8381,10355,Savings,1996-09-17,Active
1957,2379,Savings,1996-09-18,Active
3569,4307,Savings,1996-09-18,Active
10789,13261,Savings,1996-09-18,Active
831,1001,Savings,1996-09-18,Active
6083,7348,Current,1996-09-19,Active
1669,2025,Savings,1996-09-19,Active
8268,10209,Savings,1996-09-19,Active
1063,1276,Savings,1996-09-19,Active
1532,1856,Savings,1996-09-19,Active
3179,3844,Savings,1996-09-20,Active
2906,3512,Savings,1996-09-20,Active
1538,1864,Savings,1996-09-20,Active
2640,3186,Savings,1996-09-21,Active
2921,3529,Savings,1996-09-21,Active
3431,4147,Savings,1996-09-21,Active
3967,4786,Savings,1996-09-22,Active
1173,1413,Savings,1996-09-22,Active
7632,9450,Savings,1996-09-22,Active
2339,2827,Savings,1996-09-22,Active
1100,1321,Savings,1996-09-23,Active
1484,1798,Savings,1996-09-23,Active
2801,3385,Savings,1996-09-23,Active
1113,1334,Savings,1996-09-23,Active
770,921,Savings,1996-09-24,Active
2332,2820,Savings,1996-09-24,Active
1463,1774,Savings,1996-09-25,Active
3894,4695,Savings,1996-09-25,Active
2091,2534,Savings,1996-09-25,Active
1377,1666,Savings,1996-09-25,Active
9241,11379,Savings,1996-09-25,Active
1308,1582,Savings,1996-09-25,Active
1370,1658,Savings,1996-09-25,Active
3399,4109,Savings,1996-09-26,Active
1374,1662,Savings,1996-09-26,Active
2955,3569,Savings,1996-09-27,Active
3446,4167,Fixed Deposit,1996-09-27,Active
3339,4037,Savings,1996-09-27,Active
1631,1977,Savings,1996-09-27,Active
2869,3468,Savings,1996-09-27,Active
2083,2526,Savings,1996-09-28,Active
1823,2211,Savings,1996-09-28,Active
2561,3092,Savings,1996-09-29,Active
972,1171,Savings,1996-09-29,Active
698,837,Savings,1996-09-29,Active
2294,2777,Savings,1996-09-29,Active
2373,2868,Savings,1996-09-29,Active
241,292,Savings,1996-09-29,Active
2483,2998,Savings,1996-09-29,Active
569,683,Savings,1996-10-01,Active
1500,1819,Savings,1996-10-01,Active
3232,3910,Savings,1996-10-02,Active
618,742,Savings,1996-10-02,Active
1502,1821,Savings,1996-10-02,Active
10857,13346,Savings,1996-10-02,Active
692,830,Savings,1996-10-02,Active
3843,4633,Savings,1996-10-02,Active
3158,3818,Savings,1996-10-03,Active
3071,3713,Savings,1996-10-03,Active
1586,1921,Savings,1996-10-03,Active
3913,4719,Savings,1996-10-04,Active
822,988,Savings,1996-10-04,Active
1155,1389,Savings,1996-10-04,Active
2807,3391,Savings,1996-10-04,Active
1751,2123,Savings,1996-10-04,Active
3904,4708,Savings,1996-10-05,Active
2252,2726,Savings,1996-10-05,Active
826,993,Savings,1996-10-05,Active
1008,1212,Savings,1996-10-05,Active
1558,1889,Savings,1996-10-06,Active
2465,2976,Savings,1996-10-06,Active
814,977,Savings,1996-10-06,Active
325,397,Savings,1996-10-06,Active
261,315,Savings,1996-10-07,Active
2240,2713,Savings,1996-10-07,Active
2657,3207,Savings,1996-10-07,Active
7636,9456,Savings,1996-10-08,Active
3175,3840,Savings,1996-10-08,Active
1812,2196,Savings,1996-10-08,Active
10607,13044,Savings,1996-10-08,Active
2999,3621,Savings,1996-10-08,Active
921,1110,Savings,1996-10-08,Active
2934,3544,Savings,1996-10-08,Active
3394,4104,Savings,1996-10-09,Active
1777,2154,Savings,1996-10-10,Active
1003,1207,Savings,1996-10-10,Active
4090,4927,Savings,1996-10-11,Active
3249,3929,Savings,1996-10-11,Active
472,568,Savings,1996-10-11,Active
6950,8392,Savings,1996-10-12,Active
3271,3960,Savings,1996-10-12,Active
3329,4024,Savings,1996-10-12,Active
9677,11911,Savings,1996-10-13,Active
342,419,Savings,1996-10-13,Active
536,645,Savings,1996-10-13,Active
350,428,Savings,1996-10-13,Active
2475,2989,Savings,1996-10-13,Active
10063,12376,Current,1996-10-13,Active
581,699,Savings,1996-10-13,Active
2988,3608,Fixed Deposit,1996-10-14,Active
3314,4006,Savings,1996-10-14,Active
4949,5978,Savings,1996-10-14,Active
713,855,Savings,1996-10-15,Active
11325,13921,Savings,1996-10-15,Active
8628,10639,Fixed Deposit,1996-10-15,Active
4493,5420,Fixed Deposit,1996-10-15,Active
410,495,Savings,1996-10-15,Active
3776,4553,Savings,1996-10-16,Active
1577,1910,Savings,1996-10-16,Active
8784,10828,Savings,1996-10-16,Active
1645,1995,Savings,1996-10-16,Active
3454,4176,Savings,1996-10-17,Active
2046,2484,Savings,1996-10-17,Active
1492,1809,Savings,1996-10-17,Active
3143,3800,Savings,1996-10-18,Active
2709,3269,Savings,1996-10-18,Active
1541,1868,Savings,1996-10-18,Active
305,372,Savings,1996-10-18,Active
3690,4450,Fixed Deposit,1996-10-18,Active
3766,4542,Fixed Deposit,1996-10-18,Active
1745,2117,Savings,1996-10-19,Active
1090,1308,Savings,1996-10-19,Active
329,402,Savings,1996-10-19,Active
975,1175,Savings,1996-10-19,Active
5317,6422,Savings,1996-10-20,Active
6592,7959,Savings,1996-10-20,Active
1060,1273,Savings,1996-10-20,Active
473,569,Savings,1996-10-20,Active
1464,1775,Savings,1996-10-21,Active
1819,2205,Current,1996-10-21,Active
2502,3020,Savings,1996-10-21,Active
1888,2291,Savings,1996-10-21,Active
6902,8333,Savings,1996-10-22,Active
3877,4674,Savings,1996-10-22,Active
2290,2771,Savings,1996-10-22,Active
1330,1610,Savings,1996-10-22,Active
9037,11130,Savings,1996-10-22,Active
272,329,Savings,1996-10-23,Active
366,445,Savings,1996-10-23,Active
1226,1479,Savings,1996-10-23,Active
2759,3332,Savings,1996-10-23,Active
1176,1416,Savings,1996-10-24,Active
1785,2163,Savings,1996-10-25,Active
5912,7150,Savings,1996-10-25,Active
199,241,Savings,1996-10-26,Active
778,930,Savings,1996-10-26,Active
3811,4592,Savings,1996-10-26,Active
1855,2250,Savings,1996-10-27,Active
224,269,Savings,1996-10-27,Active
281,339,Savings,1996-10-27,Active
9201,11329,Savings,1996-10-28,Active
888,1069,Savings,1996-10-28,Active
4715,5684,Savings,1996-10-28,Active
3956,4772,Savings,1996-10-28,Active
4375,5273,Savings,1996-10-28,Active
2418,2921,Savings,1996-10-29,Active
806,965,Savings,1996-10-29,Active
65,76,Savings,1996-10-29,Active
2279,2759,Current,1996-10-30,Active
1478,1791,Savings,1996-10-30,Active
3228,3904,Savings,1996-10-30,Active
221,266,Savings,1996-10-30,Active
3022,3650,Savings,1996-10-30,Active
122,146,Savings,1996-10-30,Active
6265,7567,Savings,1996-11-01,Active
1683,2043,Savings,1996-11-01,Active
6440,7772,Savings,1996-11-01,Active
926,1115,Savings,1996-11-01,Active
2685,3240,Savings,1996-11-01,Active
3557,4292,Savings,1996-11-02,Active
1663,2016,Savings,1996-11-02,Active
255,308,Savings,1996-11-03,Active
2193,2655,Savings,1996-11-03,Active
9455,11637,Savings,1996-11-03,Active
2130,2576,Savings,1996-11-04,Active
714,856,Savings,1996-11-04,Active
3615,4361,Savings,1996-11-05,Active
1324,1601,Savings,1996-11-05,Active
431,519,Savings,1996-11-05,Active
11328,13924,Savings,1996-11-05,Active
3626,4373,Savings,1996-11-05,Active
1899,2307,Savings,1996-11-05,Active
91,108,Savings,1996-11-06,Active
4753,5736,Savings,1996-11-07,Active
9528,11732,Savings,1996-11-07,Active
9333,11491,Savings,1996-11-08,Active
2107,2551,Savings,1996-11-09,Active
3224,3899,Savings,1996-11-10,Active
829,997,Savings,1996-11-10,Active
511,614,Savings,1996-11-10,Active
3560,4296,Savings,1996-11-10,Active
1555,1886,Savings,1996-11-10,Active
2160,2614,Savings,1996-11-10,Active
4383,5281,Savings,1996-11-10,Active
2517,3039,Fixed Deposit,1996-11-10,Active
3819,4603,Savings,1996-11-11,Active
6157,7434,Savings,1996-11-11,Active
1326,1605,Savings,1996-11-11,Active
4286,5163,Savings,1996-11-11,Active
3498,4226,Savings,1996-11-12,Active
2258,2733,Savings,1996-11-12,Active
3177,3842,Savings,1996-11-12,Active
1638,1985,Current,1996-11-12,Active
3589,4331,Savings,1996-11-13,Active
2967,3582,Savings,1996-11-13,Active
3437,4157,Savings,1996-11-13,Active
4102,4941,Savings,1996-11-13,Active
2032,2467,Savings,1996-11-14,Active
570,684,Savings,1996-11-14,Active
993,1197,Savings,1996-11-14,Active
3884,4681,Savings,1996-11-14,Active
3765,4541,Savings,1996-11-14,Active
2385,2880,Savings,1996-11-15,Active
63,73,Savings,1996-11-16,Active
1991,2419,Savings,1996-11-16,Active
3291,3982,Savings,1996-11-16,Active
3376,4082,Savings,1996-11-17,Active
1260,1521,Savings,1996-11-17,Active
1021,1225,Savings,1996-11-17,Active
48,56,Savings,1996-11-17,Active
4069,4904,Savings,1996-11-17,Active
3564,4301,Savings,1996-11-17,Active
1320,1596,Savings,1996-11-18,Active
530,638,Savings,1996-11-19,Active
508,610,Savings,1996-11-19,Active
341,418,Savings,1996-11-19,Active
3256,3939,Savings,1996-11-19,Active
4033,4861,Savings,1996-11-19,Active
5878,7112,Savings,1996-11-19,Active
77,91,Savings,1996-11-19,Active
1546,1875,Savings,1996-11-20,Active
2826,3416,Savings,1996-11-20,Active
797,955,Savings,1996-11-20,Active
513,616,Savings,1996-11-21,Active
1549,1879,Savings,1996-11-21,Active
3093,3741,Savings,1996-11-21,Active
10905,13405,Savings,1996-11-21,Active
2234,2706,Savings,1996-11-21,Active
2285,2765,Savings,1996-11-21,Active
3809,4590,Savings,1996-11-21,Active
3517,4247,Savings,1996-11-22,Active
2264,2741,Savings,1996-11-22,Active
8688,10714,Savings,1996-11-22,Active
546,657,Savings,1996-11-23,Active
3862,4656,Savings,1996-11-23,Active
2898,3502,Savings,1996-11-23,Active
3282,3973,Savings,1996-11-24,Active
330,403,Savings,1996-11-24,Active
1242,1499,Fixed Deposit,1996-11-24,Active
1393,1686,Savings,1996-11-24,Active
2303,2787,Savings,1996-11-24,Active
3708,4471,Savings,1996-11-24,Active
209,252,Savings,1996-11-24,Active
8094,9997,Savings,1996-11-24,Active
2601,3137,Savings,1996-11-24,Active
7,9,Savings,1996-11-24,Active
1347,1632,Savings,1996-11-24,Active
8523,10517,Savings,1996-11-25,Active
2398,2895,Savings,1996-11-25,Active
1712,2077,Savings,1996-11-25,Active
1943,2361,Savings,1996-11-26,Active
2090,2533,Savings,1996-11-26,Active
2636,3182,Savings,1996-11-26,Active
14,19,Savings,1996-11-27,Active
549,662,Savings,1996-11-27,Active
143,173,Savings,1996-11-27,Active
79,93,Savings,1996-11-29,Active
3799,4579,Savings,1996-11-29,Active
1460,1771,Savings,1996-11-29,Active
7745,9582,Savings,1996-11-29,Active
1435,1742,Savings,1996-12-01,Active
3507,4235,Savings,1996-12-01,Active
712,854,Savings,1996-12-01,Active
10280,12643,Savings,1996-12-01,Active
1754,2126,Savings,1996-12-01,Active
805,964,Savings,1996-12-02,Active
3377,4083,Savings,1996-12-02,Active
1296,1567,Savings,1996-12-02,Active
2916,3523,Savings,1996-12-03,Active
3018,3645,Savings,1996-12-03,Active
249,301,Savings,1996-12-03,Active
3602,4345,Savings,1996-12-03,Active
3856,4649,Savings,1996-12-03,Active
2544,3071,Savings,1996-12-04,Active
599,717,Savings,1996-12-04,Active
2590,3126,Savings,1996-12-04,Active
2589,3125,Savings,1996-12-04,Active
2545,3072,Savings,1996-12-04,Active
1735,2105,Savings,1996-12-04,Active
3312,4004,Savings,1996-12-04,Active
2060,2499,Savings,1996-12-05,Active
2115,2559,Savings,1996-12-05,Active
24,30,Savings,1996-12-05,Active
1083,1300,Savings,1996-12-06,Active
2286,2766,Savings,1996-12-06,Active
7176,8661,Savings,1996-12-07,Active
8225,10159,Savings,1996-12-07,Active
664,796,Savings,1996-12-08,Active
5133,6196,Current,1996-12-08,Active
880,1059,Savings,1996-12-08,Active
1482,1795,Savings,1996-12-08,Active
3290,3981,Savings,1996-12-09,Active
2963,3577,Savings,1996-12-09,Active
1361,1648,Savings,1996-12-09,Active
3430,4146,Savings,1996-12-10,Active
11096,13640,Savings,1996-12-10,Active
3090,3738,Savings,1996-12-10,Active
5817,7043,Fixed Deposit,1996-12-10,Active
1587,1923,Savings,1996-12-11,Active
905,1090,Savings,1996-12-11,Active
980,1181,Savings,1996-12-11,Active
1218,1470,Savings,1996-12-12,Active
561,674,Savings,1996-12-12,Active
4631,5579,Fixed Deposit,1996-12-12,Active
1055,1267,Savings,1996-12-12,Active
9153,11266,Savings,1996-12-12,Active
1368,1656,Savings,1996-12-12,Active
3452,4174,Savings,1996-12-13,Active
3450,4172,Savings,1996-12-13,Active
1557,1888,Savings,1996-12-13,Active
1316,1591,Savings,1996-12-13,Active
3893,4693,Savings,1996-12-13,Active
2873,3472,Savings,1996-12-13,Active
3962,4780,Savings,1996-12-13,Active
2376,2871,Savings,1996-12-14,Active
2995,3617,Savings,1996-12-14,Active
3984,4804,Savings,1996-12-14,Active
659,790,Savings,1996-12-14,Active
3137,3793,Savings,1996-12-15,Active
505,607,Savings,1996-12-16,Active
1817,2203,Savings,1996-12-16,Active
3125,3780,Savings,1996-12-16,Active
2734,3300,Savings,1996-12-16,Active
2386,2881,Savings,1996-12-17,Active
3411,4124,Savings,1996-12-17,Active
4794,5788,Savings,1996-12-18,Active
2827,3418,Savings,1996-12-18,Active
3024,3652,Savings,1996-12-18,Active
1618,1962,Savings,1996-12-18,Active
6510,7862,Savings,1996-12-18,Active
7465,9250,Current,1996-12-19,Active
1362,1650,Savings,1996-12-19,Active
3182,3847,Savings,1996-12-20,Active
765,915,Savings,1996-12-20,Active
